From,To
1419364_a_at,Gm7351
1419364_a_at,Gm4761
1419364_a_at,Gm6252
1419364_a_at,Gm5055
1419364_a_at,LOC634044
1419364_a_at,rps7
1419364_a_at,Gm6472
1424473_at,POLR2H
1424473_at,Gm7511
1422880_at,Sypl
1434489_at,ELMO3
1441659_at,DPF3
1450266_at,Scn10a
1417687_at,LGALS12
1431388_at,mphosph10
1447957_at,D7Ertd128e
1460696_at,BC026585
1428810_at,2700097O09Rik
1423015_at,KIRREL
1451624_a_at,PHOSPHO2
1419504_at,MOGAT1
1419504_at,LOC100047046
1423109_s_at,SLC25A20
1449273_at,CYFIP2
1451936_a_at,LOC100044101
1451936_a_at,TXNRD2
1434279_at,Fas
1427409_at,march9
1427409_at,LOC100045044
1415721_a_at,NAT15
1460647_a_at,NR2F6
1415844_at,SYT4
1451214_at,KBTBD2
1426342_at,stt3b
1423511_at,Asf1a
1452587_at,Actr2
1452587_at,Gm6828
1422275_at,GPR44
1435447_at,mip
1430265_at,APPBP2
1422583_at,RAB3B
1426124_a_at,clk1
1426187_a_at,Gm14270
1426187_a_at,HAX1
1422510_at,Ctdspl
1426440_at,DHRS7
1449863_a_at,DLX5
1453084_s_at,Col22a1
1438649_x_at,PEBP1
1436959_x_at,nelf
1424477_at,TMEM184A
1425114_at,RBBP6
1427238_at,fbxo15
1434003_a_at,dhps
1454770_at,CCKBR
1416934_at,Mtm1
1451938_a_at,SNTB1
1432444_a_at,Eapp
1427633_a_at,PAPPA
1454652_at,Zranb2
1450518_at,HNF4G
1454639_x_at,RPL41
1449871_at,tbx18
1422072_a_at,Gstm6
1450154_at,FOLH1
1450729_at,Hs2st1
1452110_at,MTRR
1416648_at,DYNC1H1
1452135_at,GPX6
1451239_a_at,slc26a1
1437943_s_at,MEA1
1419201_at,Klk11
1421837_at,LOC100047329
1421837_at,Gm8268
1421837_at,LOC100047828
1421837_at,Gm6794
1421837_at,LOC674425
1421837_at,Gm5321
1421837_at,Gm10260
1421837_at,LOC676019
1421837_at,Gm10027
1421837_at,Gm11361
1421837_at,Gm8599
1421837_at,rps18
1421837_at,Gm11230
1421837_at,Gm9175
1421837_at,LOC632022
1450024_at,sufU
1419344_at,TCTE1
1422014_at,FOXP2
1416874_a_at,paf1
1456169_at,TSTD1
1416802_a_at,CDCA5
1424192_at,1500011H22Rik
1449970_at,CAPN12
1451500_at,Ushbp1
1451777_at,Ddx60
1418371_at,Dynll2
1427141_at,2700099C18Rik
1424157_at,Ehd2
1448910_at,Pecr
1419533_at,NHLH1
1424038_a_at,2310044H10Rik
1427895_at,2310004N24Rik
1424320_a_at,TRAF7
1418855_at,Lce1l
1417667_a_at,pter
1425269_at,APBB1IP
1422659_at,CAMK2D
1450970_at,GOT1
1450970_at,LOC100047762
1417516_at,DDIT3
1452124_at,ANK3
1419027_s_at,gltP
1427462_at,E2F3
1449332_at,fhl5
1416205_at,Glb1
1424352_at,Cyp4a12a
1421713_at,Pramel1
1450780_s_at,Gm7996
1450780_s_at,HMGA2
1450894_a_at,Gm8717
1450894_a_at,AP2M1
1448009_at,LOC100044322
1448009_at,UGGT1
1438243_at,RPS6KA4
1428062_at,CPA1
1451931_x_at,H2-L
1451931_x_at,H2-D1
1437985_a_at,2310061I04Rik
1425182_x_at,Klk1b22
1443464_at,SNTB1
1418161_at,JPH3
1416856_at,3230401D17Rik
1423652_at,iscA1
1422232_at,Phox2b
1416260_a_at,SNX1
1427187_at,B3GNTL1
1434032_at,AGAP3
1423534_at,pdcd2
1452606_at,Gm3833
1452606_at,MND1
1452606_at,LOC100044491
1425412_at,NLRP3
1419460_at,RPP14
1418884_x_at,Gm7172
1418884_x_at,TUBA1A
1418884_x_at,LOC100045728
1449793_at,LOC100045019
1449793_at,TUBG2
1448330_at,Gm5562
1448330_at,gstm1
1448330_at,LOC100043965
1450707_at,DOC2G
1452205_x_at,Tcrb-J
1416532_at,TRRAP
1434659_at,AVL9
1418178_at,LOC100047943
1425312_s_at,Cpsf4l
1422601_at,SERPINB9
1420892_at,WNT7B
1436007_a_at,LOC100048066
1436007_a_at,THUMPD1
1419965_at,Tubb2a-ps2
1419965_at,tubb2b
1427643_at,Gm16499
1435834_at,fancf
1434793_at,WDR78
1451958_at,LOC100045341
1456064_at,AI504432
1432346_a_at,Cdh23
1424179_at,PLEKHJ1
1425779_a_at,LOC100044104
1425779_a_at,Tbx1
1452799_at,fggy
1416350_at,KLF16
1448939_at,usp25
1423881_at,SAPS3
1424816_at,CECR5
1460412_at,FBLN7
1450628_at,SLC2A8
1417727_at,SFRS9
1420352_at,Prss22
1421266_s_at,NFKBIB
1449413_at,MPV17L
1427736_a_at,CCRL2
1452222_at,utrn
1452357_at,GP1BB
1423323_at,TACSTD2
1416238_at,Tie1
1416336_s_at,SNRPD1
1416336_s_at,Gm14277
1424066_at,dus3l
1427022_at,DDX42
1426052_at,MLH3
1452462_a_at,BANP
1424923_at,Serpina3g
1452326_at,ATP2C2
1425593_at,Tnpo2
1418757_at,trim69
1449045_at,AFG3L1
1416901_at,npc2
1460251_at,Fas
1451261_s_at,STAP2
1430549_at,BET1L
1425559_a_at,acsm3
1435235_at,txnl1
1418328_at,CHKB-CPT1B
1456642_x_at,S100A10
1427165_at,IL13RA1
1460609_at,INTS8
1450774_at,LY6G6D
1449761_at,AA589418
1419720_at,GP9
1418734_at,BE136769
1420475_at,mtpn
1450110_at,adh7
1450543_at,MYO1H
1456617_a_at,Eif2s2
1456617_a_at,LOC100046208
1424171_a_at,HAGH
1435966_x_at,mrpl13
1451561_at,PRR12
1420441_at,CENPC1
1450761_s_at,RIMS2
1460583_at,Golt1b
1425338_at,Plcb4
1419513_a_at,ECT2
1434875_a_at,HMGN3
1421508_at,LOC100044065
1421508_at,ODZ1
1435431_at,Psmg4
1422163_at,LOC100047960
1422163_at,SH3PXD2A
1419366_at,zmat5
1432849_at,FRMD8
1429451_at,2610301B20Rik
1425095_at,BC002059
1449009_at,Tgtp1
1449009_at,Tgtp2
1416185_a_at,LOC635419
1416185_a_at,ADH5
1425407_s_at,Clec4a2
1418905_at,NUBP1
1421714_at,TMPRSS3
1452732_at,ASPRV1
1450688_at,Rgl2
1420307_a_at,PITPNB
1438234_at,WDR26
1438234_at,LOC100045629
1460337_at,Sh3kbp1
1419061_at,RHOD
1417010_at,Zfp238
1423401_at,ETV6
1448166_a_at,psmb1
1424104_at,Syf2
1455408_at,PLA2G4F
1416419_s_at,GABARAPL1
1451711_at,WNT9B
1418718_at,CXCL16
1435420_at,SLC4A5
1428117_x_at,Dynlt1b
1428117_x_at,Dynlt1c
1428117_x_at,Dynlt1d
1428117_x_at,Dynlt1e
1428117_x_at,Dynlt1f
1428117_x_at,Dynlt1-ps1
1450650_at,Myo10
1423626_at,LOC100047109
1423626_at,DST
1420655_at,pnpla3
1451295_a_at,CHD4
1448013_at,usp24
1417921_at,LOC674157
1417921_at,WDR43
1417921_at,2610029G23Rik
1438835_a_at,EFTUD2
1435853_at,Cyp2d12
1421240_at,ERN1
1425764_a_at,BCAT2
1442494_at,C79242
1451357_at,Mpnd
1434377_x_at,Gm6476
1434377_x_at,Gm11263
1434377_x_at,LOC676494
1434377_x_at,RPS6
1434377_x_at,Gm16409
1434377_x_at,Gm8779
1434377_x_at,LOC639593
1434377_x_at,Gm4796
1434377_x_at,Gm14138
1434377_x_at,LOC623245
1434377_x_at,Gm5618
1434377_x_at,Gm8172
1434377_x_at,Gm8925
1434377_x_at,Gm13654
1448984_at,ERCC4
1448252_a_at,Eef1b2
1447978_at,C80719
1420903_at,ST6GALNAC3
1420737_at,PMFBP1
1449193_at,Cd5l
1422846_at,rbp2
1415725_at,RRN3
1418488_s_at,ripk4
1417628_at,SUPT6H
1418834_at,cno
1449887_at,Chmp4c
1449887_at,LOC100044854
1449392_at,Hsd17b1
1416983_s_at,foxo1
1450671_at,CRYBA1
1419728_at,CXCL5
1419728_at,LOC100044702
1437338_x_at,ELP3
1423512_at,AW209491
1438647_x_at,CETN2
1422248_at,IRS4
1422248_at,LOC100045585
1426100_a_at,tk2
1415695_at,PSMA1
1420698_at,GPX5
1449440_at,Lpin3
1449749_s_at,tfb1m
1431280_at,AI597468
1446829_at,D12Ertd216e
1426298_at,LOC100045612
1426298_at,irx2
1451108_at,RNF185
1452425_at,TNFRSF14
1426816_at,CCDC64
1451266_at,MRPL50
1427611_at,GHRHR
1429328_at,nsfl1c
1455641_at,1600014C10Rik
1419857_at,Apoa5
1437000_at,dgkq
1418739_at,SGK2
1433765_at,UBE2O
1433678_at,PLD4
1422169_a_at,BDNF
1417090_at,RCN1
1424962_at,TM4SF4
1422276_at,P2RY4
1420803_at,Tex18
1420003_at,Nsun5
1456115_at,PHF3
1427280_at,Scn2a1
1418427_at,Kif5b
1418171_at,TCEAL8
1418171_at,LOC100045031
1448531_at,Lmnb2
1425222_x_at,D630002G06Rik
1452026_a_at,Pla2g12a
1450834_at,FUT4
1418634_at,notch1
1418300_a_at,MKNK2
1425376_at,Alox8
1429041_at,2610005L07Rik
1424782_at,DRAM2
1431761_at,entpd4
1422290_at,HTR1D
1451279_at,LOC100048600
1451279_at,ERC1
1448527_at,PDCD10
1417028_a_at,trim2
1421164_a_at,Arhgef1
1453162_at,UTP11L
1431182_at,LOC641192
1431182_at,HSPA8
1417998_at,LOC100048119
1417998_at,Gm9769
1417998_at,Gm11893
1417998_at,Ptges3
1422803_at,FSTL3
1420531_at,Hsd3b5
1423541_at,4930511I11Rik
1452213_at,tex2
1437715_x_at,Apex1
1425599_a_at,GATAD1
1421776_at,Olfr74
1416278_a_at,Gm5436
1416278_a_at,atp5o
1416278_a_at,LOC100047429
1427016_at,4932438A13Rik
1418724_at,LOC100047470
1426901_s_at,LOC100048818
1426901_s_at,Camta2
1450277_at,AVPR2
1449782_at,AA517650
1450572_at,Akp3
1421338_at,LOC100047149
1436896_at,Ints9
1450424_a_at,IL18BP
1426263_at,cadm4
1448082_at,Clcn1
1450823_at,Sebox
1449050_at,rfc1
1425185_at,PPPDE1
1451483_s_at,1700054N08Rik
1416345_at,Gm9797
1416345_at,Timm8a1
1416345_at,LOC100046413
1418189_s_at,MALAT1
1418177_at,Gabrg2
1450318_a_at,p2ry2
1422433_s_at,IDH1
1419190_at,vti1a
1419267_at,NFYB
1449826_a_at,FGF2
1427239_at,IFT122
1425556_at,CDK12
1419772_at,mllt10
1422105_at,CD3E
1419417_at,VEGFC
1443605_at,C81272
1434514_at,RBM15
1418467_at,SMARCD3
1419484_a_at,Gbas
1428001_at,TSHR
1441146_at,C76132
1448030_at,Gm2485
1420764_at,Scrg1
1448976_at,TFIP11
1416253_at,Gm4694
1449459_s_at,ASB13
1427180_at,Slc27a3
1453086_at,6330408A02Rik
1416218_x_at,Gm4149
1416218_x_at,Gm14251
1416218_x_at,Gm14173
1416218_x_at,Gm4613
1416218_x_at,RPL37A
1424278_a_at,BIRC5
1416199_at,Kifc3
1418945_at,MMP3
1423493_a_at,nfix
1418077_at,LOC100045519
1418077_at,TRIM21
1427805_at,ICAM1
1420703_at,CSF2RA
1419835_s_at,PLEC
1427855_at,Igk-V38
1450090_at,Zfp101
1454862_at,PHLDB2
1451260_at,ALDH1B1
1426910_at,pawr
1420919_at,SGK3
1423396_at,agt
1417043_at,LCAT
1434386_at,LOC100045884
1434386_at,ATP2C1
1422639_at,Calcb
1426350_at,mgat2
1423135_at,THY1
1418796_at,CLEC11A
1430562_at,Zkscan5
1418266_at,LOC100045755
1420678_a_at,Il17rb
1420046_s_at,maf1
1419101_at,SIN3A
1429884_at,srgap2
1423177_a_at,Abi1
1460396_at,ddx54
1421074_at,Cyp7b1
1449357_at,2310030G06Rik
1452569_at,Slco1b2
1419641_at,purb
1421321_a_at,Gm8990
1421321_a_at,NET1
1434587_x_at,PTDSS2
1448303_at,GPNMB
1425743_at,TRIM7
1451196_at,YPEL5
1416269_at,ATP5J2
1416269_at,Gm6581
1416269_at,Gm6835
1452250_a_at,COL6A2
1450503_at,KCNJ2
1422203_at,Slc18a3
1424640_at,ARL8A
1450456_at,IL21R
1419282_at,Ccl12
1452200_at,cdkn2aipnl
1430523_s_at,Igl-C1
1430523_s_at,Igl-C2
1430523_s_at,Igl-V1
1429319_at,Rhoh
1419490_at,FAM19A5
1449684_at,OXSM
1438443_at,ZBTB20
1425037_at,FGD4
1432091_a_at,SGSM3
1432845_at,PXMP3
1432845_at,PEX5L
1419331_at,CDH17
1426148_at,Gbgt1
1419439_at,TSKS
1424905_a_at,Slc39a11
1424905_a_at,LOC100046936
1418433_at,cab39
1423796_at,LOC100045887
1423796_at,sfpq
1450787_at,LOC100045272
1424350_s_at,lpgat1
1423226_at,MS4A1
1451084_at,Etfdh
1436674_at,RUNDC3A
1427503_at,AI324046
1417989_at,Tssk1
1426926_at,PLCG2
1454641_at,CGGBP1
1424603_at,sumf1
1423820_at,ELOF1
1460248_at,CPXM2
1425298_a_at,Naip4
1425298_a_at,Naip6
1425298_a_at,Naip7
1425298_a_at,Naip1
1423005_a_at,Espn
1450117_at,tcf7l1
1419503_at,STC2
1434944_at,DMPK
1450489_at,sall1
1421375_a_at,S100A6
1418593_at,TAF6
1426725_s_at,ETS1
1424339_at,Oasl1
1420142_s_at,PA2G4
1420142_s_at,Gm5297
1460182_at,LOC674345
1460182_at,SNX4
1460182_at,Gm9514
1428612_at,LOC100043926
1428612_at,Atg7
1453796_a_at,ergic2
1452509_at,USP9Y
1449839_at,Casp3
1426854_a_at,Gm5789
1426854_a_at,LOC100047898
1426854_a_at,Gm9531
1426854_a_at,set
1426854_a_at,Gm7085
1426854_a_at,LOC100048536
1426854_a_at,Gm6847
1426854_a_at,Gm5708
1426854_a_at,Gm6579
1426854_a_at,BC085271
1426854_a_at,Gm7239
1437051_at,DFFB
1427018_at,TSNAXIP1
1419433_at,nthl1
1419237_at,usp29
1448136_at,ENPP2
1428004_at,SNRNP25
1421686_at,NPVF
1424888_at,LOC100044703
1435517_x_at,RALB
1425215_at,FFAR2
1416231_at,VAC14
1426862_at,AFTPH
1417701_at,ppp1r14c
1448564_at,CIB1
1432029_a_at,LOC100046746
1443352_at,C77614
1449279_at,GPX2
1426204_a_at,OPRL1
1450711_at,brd4
1451912_a_at,LOC100046239
1451912_a_at,Fgfrl1
1448703_at,naa38
1422307_at,sppl3
1437990_x_at,LOC100044263
1437990_x_at,Hbb-bh1
1437990_x_at,Hbb-bh0
1421937_at,dapp1
1426939_at,TSR2
1437907_a_at,Gm6142
1437907_a_at,tbca
1437907_a_at,Gm4374
1437907_a_at,LOC100047809
1423842_a_at,Rnf41
1449955_at,Cacna1f
1448284_a_at,Gm4237
1448284_a_at,NDUFC1
1418600_at,Klf1
1450731_s_at,TNFRSF21
1453576_at,nipbl
1422177_at,IL13RA2
1424586_at,EHBP1
1418483_a_at,GGTA1
1448259_at,FSTL1
1451055_at,Slc45a2
1437533_at,XIAP
1425546_a_at,TRF
1421814_at,msn
1428929_s_at,Slc25a26
1436144_at,rpl31
1436144_at,LOC675768
1436144_at,Gm8759
1436144_at,LOC638399
1436144_at,Gm10191
1436144_at,Gm7689
1436144_at,Gm16382
1436144_at,Gm5437
1436144_at,Gm9401
1436144_at,Gm9228
1436144_at,Gm9154
1436144_at,Gm6670
1436144_at,Gm13004
1436144_at,LOC675018
1436144_at,Gm10072
1427983_at,Zfp280c
1460288_a_at,PPP4C
1417433_at,LYPLA2
1421998_at,LOC100047963
1420740_at,IL25
1460217_at,Prl7d1
1449412_at,1810046J19Rik
1433520_at,SCAP
1425189_a_at,mrpl15
1421715_at,Vmn2r1
1423376_a_at,Dok4
1436893_a_at,LOC100045448
1436893_a_at,MARCH7
1448609_at,TST
1437009_a_at,RNF115
1437009_a_at,LOC100045239
1449008_at,TULP3
1418332_a_at,AGTPBP1
1455065_x_at,LOC231914
1455065_x_at,gnpda1
1455065_x_at,Gm8615
1433904_at,Ggnbp1
1435019_at,ATXN7L3
1424542_at,Hiatl1
1424542_at,S100a4
1424009_at,Reg3d
1448332_at,pex19
1456148_a_at,Gm7367
1456148_a_at,Fam100b
1433408_a_at,Mcm10
1421159_at,cgnl1
1454312_at,Gm9684
1454312_at,LOC677325
1454312_at,Gm7292
1434846_at,DENND4C
1457738_at,lsm14a
1434796_at,Vamp4
1453343_s_at,VRK2
1416196_at,LOC676179
1416196_at,Gm13374
1416196_at,rpsA
1416196_at,Gm6339
1416196_at,Gm7549
1416196_at,LOC100045834
1416196_at,Gm9323
1416196_at,Gm7516
1416196_at,Gm12595
1416196_at,Gm9083
1416196_at,LOC226574
1416196_at,Gm12113
1416196_at,LOC636901
1416196_at,Gm5498
1416196_at,Gm9819
1416196_at,Gm13208
1416196_at,LOC677099
1416196_at,LOC100045332
1455805_x_at,Ccdc22
1417222_a_at,TMEM123
1419721_at,NIACR1
1448620_at,FCGR3
1426752_at,phf17
1449926_at,Cd70
1418389_at,Gm16410
1418389_at,2810453I06Rik
1418389_at,Gm6036
1418389_at,Gm12579
1421540_at,Tcam1
1420495_a_at,Vps26a
1422802_at,Gm6696
1422802_at,Defa7
1422802_at,Defa8
1422802_at,Defa9
1422802_at,Defa10
1422802_at,Defa23
1422802_at,Defa24
1422802_at,Defa25
1422802_at,Defa13
1422802_at,Defa2
1422802_at,Defa14
1422802_at,Defa11
1422802_at,Defa12
1422802_at,LOC100044287
1422802_at,Gm15299
1422802_at,DEFA6
1422802_at,Defa15
1422802_at,LOC100046144
1422802_at,Defa17
1422802_at,DEFA3
1422802_at,Defa-rs7
1422802_at,DEFA1
1427158_at,Mrps30
1438176_x_at,SNAP47
1452342_at,Apbb2
1451216_at,Zfp330
1425361_at,Zfp397
1449192_at,ATF7IP
1455214_at,MITF
1416456_a_at,CHIA
1451551_at,KRT84
1416517_at,PNPLA6
1456319_at,X83313
1422608_at,ARPP19
1420642_a_at,ROMO1
1416118_at,LOC630539
1416118_at,Trim59
1454801_at,ANKRD28
1425436_x_at,Klra3
1460695_a_at,2010111I01Rik
1418343_at,GTF2IRD2
1450784_at,RECK
1450784_at,LOC631094
1417441_at,dnajc12
1417735_at,LOC100044832
1417735_at,1810030J14Rik
1424165_a_at,Sharpin
1452192_at,NAF1
1450264_a_at,CHKA
1424930_s_at,Fam83f
1422706_at,LOC676013
1422706_at,PMEPA1
1452403_a_at,OC90
1450577_at,SSTR3
1428736_at,GRAMD3
1422930_at,ICAM4
1421218_at,bchE
1423620_at,Cenpq
1425868_at,Hist1h2bc
1425868_at,HIST1H2BE
1425868_at,HIST1H2BG
1425868_at,Hist2h2bb
1423698_at,ncaph2
1417922_at,KBTBD4
1421640_a_at,TANK
1435712_a_at,LOC100047329
1435712_a_at,Gm8268
1435712_a_at,LOC100047828
1435712_a_at,Gm6794
1435712_a_at,LOC674425
1435712_a_at,Gm5321
1435712_a_at,Gm10260
1435712_a_at,LOC676019
1435712_a_at,Gm10027
1435712_a_at,Gm11361
1435712_a_at,Gm8599
1435712_a_at,rps18
1435712_a_at,Gm11230
1435712_a_at,Gm9175
1435712_a_at,LOC632022
1423833_a_at,Gm3982
1423833_a_at,LOC100044087
1423833_a_at,BRP44
1449680_at,C80678
1460214_at,IGSF5
1460214_at,PCP4
1424056_at,usp48
1453876_at,1700120B22Rik
1423345_at,DEGS1
1450561_a_at,SURF1
1422560_at,Ddi2
1422560_at,RSC1A1
1449080_at,HDAC2
1420177_at,IGLL1
1418735_at,Krt4
1436908_at,pcm1
1420440_at,PPY
1436645_a_at,CNOT4
1420496_at,F12
1448954_at,Nrip3
1457476_at,D8Ertd362e
1420227_at,HOXA4
1436802_at,ilf3
1416998_at,rrs1
1416998_at,Gm5067
1422903_at,LY86
1460667_at,U90926
1427060_at,MAPK3
1424469_a_at,CPSF4
1423556_at,Akr1b7
1421383_at,CCDC82
1460419_a_at,PRKCB
1450464_at,E4F1
1453528_at,LTA4H
1433733_a_at,CRY1
1460555_at,FAM65B
1427905_at,1810063B07Rik
1450868_at,HGSNAT
1433548_at,NPRL3
1427482_a_at,LOC676792
1427482_a_at,Car8
1431602_a_at,Uggt2
1427978_at,4732418C07Rik
1418696_at,Ttc36
1450023_at,GTPBP1
1420444_at,SLC22A3
1417004_at,Tsg101
1421836_at,Mtap7
1426306_a_at,LOC100046560
1426306_a_at,MAGED2
1424308_at,SLC24A3
1448325_at,PPP1R15A
1450138_a_at,Serpinb6a
1415978_at,Tubb3-ps1
1415978_at,tubb3
1456244_x_at,glrx3
1456244_x_at,Gm12669
1418507_s_at,Gm8000
1418507_s_at,socs2
1449814_at,FRAT1
1439476_at,LOC100044500
1439476_at,DSG2
1422876_at,LOC639715
1451201_s_at,rnh1
1449207_a_at,kif20a
1452588_at,Zfp688
1417961_a_at,Trim30
1452289_a_at,RNF135
1426141_at,Mrgpra1
1449939_s_at,DLK1
1451957_at,IL1F10
1416239_at,ASS1
1421059_a_at,ALG2
1450282_at,FGF4
1419722_at,KLK8
1424478_at,BBS2
1437568_at,mmp16
1451418_a_at,SPSB4
1448830_at,DUSP1
1424119_at,PRKAB1
1452518_a_at,ITK
1427056_at,Adamts15
1416070_a_at,Gm9214
1416070_a_at,DDX18
1416070_a_at,LOC636385
1416070_a_at,Gm8173
1416070_a_at,Gm16433
1419884_at,etnk1
1430773_a_at,Tcte2
1454116_a_at,MTERFD1
1427788_at,Nespas
1448722_s_at,PPCS
1448722_s_at,Gm8465
1424746_at,Kif1c
1460365_a_at,DNM1
1416841_at,1110059E24Rik
1416841_at,Gm9504
1416999_at,smpd2
1419920_s_at,Usp7
1416399_a_at,Hmox2
1449011_at,SLC12A7
1425075_at,Gatad2b
1452552_at,Npn2
1423653_at,ATP1A1
1422670_at,RND2
1422670_at,Gm4768
1418160_at,Mkrn3
1417307_at,dmd
1452828_at,Fbxo21
1454138_a_at,STK31
1436835_at,crk
1451962_at,Igk-V28
1427913_at,Gm13743
1427913_at,Gm12693
1427913_at,rwdd1
1436623_at,ENTPD7
1436684_a_at,RIOK2
1452252_at,Utp20
1423692_at,Ndufa8
1452011_a_at,UXS1
1450190_at,ZFP106
1426644_at,tbc1d20
1452957_at,Krtap3-3
1452957_at,KRTAP3-2
1431693_a_at,IL17B
1422712_a_at,Gm14176
1422712_a_at,LOC100044900
1422712_a_at,Gm5931
1422712_a_at,UBE2I
1422712_a_at,LOC100045388
1435091_at,Zfp568
1426923_at,AGFG1
1419216_at,Azi1
1417610_at,Apoa5
1451565_s_at,uroc1
1449348_at,MPP6
1420129_s_at,D10Wsu52e
1428554_a_at,1810035L17Rik
1427568_a_at,IFT80
1436862_at,DOC2A
1418762_at,Cd55
1424643_at,TCOF1
1419587_s_at,Rp2h
1423609_a_at,Mgat1
1427461_at,Thoc2
1427461_at,BC005561
1448314_at,Cdk1
1424034_at,RORA
1418438_at,FABP2
1416387_at,PIP4K2C
1423768_at,UNC93B1
1416174_at,LOC677524
1416174_at,RBBP9
1416379_at,PANX1
1427256_at,VCAN
1420257_at,1700073E17Rik
1423764_s_at,MRPL37
1421647_at,Cd1d1
1421647_at,Cd1d2
1420172_at,MYH9
1429888_a_at,Hspb2
1448808_a_at,NME2
1448808_a_at,Gm7730
1448808_a_at,Gm5566
1448808_a_at,Gm5425
1448808_a_at,LOC675017
1438009_at,Hist1h2ab
1438009_at,Hist1h2ac
1438009_at,Gm11276
1438009_at,Hist1h2ag
1438009_at,Hist1h2ad
1438009_at,Hist1h2ae
1438009_at,Hist1h2ai
1438009_at,Hist1h2ah
1438009_at,Hist1h2ao
1438009_at,Hist1h2an
1423958_a_at,TTC33
1451415_at,1810011O10Rik
1419671_a_at,Il17rc
1450369_at,FIGLA
1421823_a_at,PPP2CB
1421823_a_at,LOC100044385
1419393_at,ABCG5
1421612_a_at,h2afy2
1420647_a_at,Gm5604
1420647_a_at,krt8
1424452_at,SLTM
1422799_at,BAT2
1417651_at,Cyp2c29
1451493_at,LOC100046168
1451493_at,NDFIP1
1422103_a_at,Stat5b
1460277_at,DMBX1
1425837_a_at,LOC100047134
1425837_a_at,CCRN4L
1421798_at,Msgn1
1429528_at,RAE1
1429528_at,Gm5686
1418304_at,CDHR1
1429208_at,5730408K05Rik
1417680_at,KCNA5
1452386_at,sall3
1450103_a_at,CYTH2
1453064_at,etaa1
1431099_at,HOXD8
1420669_at,ARNT2
1428018_a_at,AF251705
1449799_s_at,Pkp2
1448557_at,Fam13c
1451571_s_at,E430018J23Rik
1451571_s_at,9130019O22Rik
1423871_at,TMEM63A
1418807_at,3110070M22Rik
1422452_at,bag3
1451446_at,ANTXR1
1416491_at,Numbl
1451079_at,ADPGK
1436658_at,B130024G19Rik
1419795_at,AA517631
1420532_at,MAGI2
1422531_at,Syt5
1454231_a_at,RPGRIP1
1451185_at,SF3B5
1419976_s_at,Nfatc3
1425751_at,BC014805
1450790_at,Tg
1417637_a_at,Hmg20b
1455041_at,Omt2b
1448651_at,NUDT5
1425025_at,TMEM106A
1417499_at,Timm13
1451377_a_at,AAAS
1418919_at,sgol1
1431829_a_at,RGL3
1450540_x_at,KRTAP5-1
1423972_at,etfA
1423972_at,Gm2893
1421728_at,Olig3
1419320_at,Chst5
1452657_at,Ap1s2
1449815_a_at,SSBP2
1449815_a_at,Gm12470
1427515_at,PION
1423700_at,RFC3
1449838_at,CRISP3
1427608_a_at,Tcrg-C
1416966_at,SLC22A8
1423773_at,GPBP1
1418425_at,SP7
1450962_at,pdhA2
1418214_at,KLC2
1420459_at,ripply3
1420697_at,SLC15A3
1449265_at,LOC100044207
1449265_at,CASP1
1418551_at,MYBPC3
1423896_a_at,Rnf187
1423896_a_at,Gm9686
1417470_at,Apobec3
1427593_at,trim8
1450606_at,Pnmt
1416448_at,itpa
1417100_at,Cd320
1455731_at,Slc29a3
1424092_at,Epb4.1
1450477_at,htr2c
1419192_at,IL4I1
1425808_a_at,Myocd
1434588_x_at,Gm6142
1434588_x_at,tbca
1434588_x_at,Gm4374
1434588_x_at,LOC100047809
1418711_at,PDGFA
1427285_s_at,MALAT1
1416771_at,trappc3
1416794_at,atl2
1448258_a_at,SPCS1
1455084_x_at,SHMT2
1415733_a_at,tomm5
1415733_a_at,Gm8069
1452469_a_at,smtn
1431815_a_at,MMS19
1456516_x_at,UAP1
1422624_at,REV1
1416240_at,psmb7
1452130_at,TMX2
1452130_at,Gm5499
1448385_at,SLC15A4
1419093_at,tdo2
1415799_at,WBP11
1426297_at,tcf3
1430519_a_at,cnot7
1451855_at,BCL7A
1416567_s_at,ATP5E
1420597_a_at,CABP2
1416404_s_at,LOC100047501
1416404_s_at,Gm10079
1416404_s_at,Gm7504
1416404_s_at,Gm8731
1416404_s_at,rps16
1419649_s_at,LOC100048853
1419649_s_at,Myo1C
1422929_s_at,Atoh7
1422929_s_at,LOC100044708
1424470_a_at,Rapgef3
1438651_a_at,APLNR
1449773_s_at,Gadd45b
1426918_at,Itgb1
1421601_at,GSX2
1438199_at,AI316807
1434813_x_at,LOC640248
1434813_x_at,wars
1420702_at,1700093K21Rik
1430912_a_at,Tectb
1417855_at,Fbxl15
1421606_a_at,sult4a1
1425104_at,KCTD1
1415983_at,LCP1
1424656_s_at,usp19
1453156_s_at,PTGR2
1425924_at,Mdfi
1452251_at,NBEA
1421072_at,Irx5
1451755_a_at,Apobec1
1419448_at,TBC1D1
1419448_at,LOC677502
1450228_a_at,PIP5K1C
1417962_s_at,GHR
1451229_at,HDAC11
1418310_a_at,Rlbp1
1425394_at,BC023105
1426450_at,PLCL2
1417893_at,SFXN3
1427255_s_at,Zfp445
1421591_at,CYLC1
1437413_x_at,Gm10126
1437413_x_at,Gm10059
1437413_x_at,RPS29
1437413_x_at,Gm7618
1437413_x_at,Gm2581
1437413_x_at,Gm7079
1437413_x_at,Gm5735
1437413_x_at,LOC100045766
1437413_x_at,Gm14303
1437413_x_at,Gm6134
