Symbol,Affi_ID
Fancl /// LOC100044333,1423624_at
Psmd7,1451056_at
Dnajc19,1423625_a_at
Dst,1423626_at
Nqo1,1423627_at
Mcts2,1451058_at
Cygb,1423630_at
Nr2e3,1423631_at
Zfp474,1451059_at
Gpr146,1423632_at
1700018B24Rik,1451061_at
Gsdma1,1423634_at
Pex5l,1451062_a_at
Bmp2,1423635_at
Wdr31,1423636_at
Piwil1,1460340_at
Stxbp4,1451063_at
Hrh2,1423639_at
Synpr,1423640_at
Psat1,1451064_a_at
Tubb2c,1423642_at
Ddx39,1451065_a_at
Aco1,1423644_at
Leng4,1451066_at
Sgta,1451067_at
Zdhhc3,1423646_at
Rps25,1451068_s_at
Pdia6,1423648_at
Tmem68,1423649_at
Rnf26,1423650_at
Pim3,1451069_at
Gdi1,1451070_at
Isca1,1423652_at
Atp1a1,1423653_at
Rnf4,1423654_a_at
1500010J02Rik,1423655_a_at
Cdipt,1423657_at
Sppl3,1451073_at
Usp15,1454036_a_at
Plekhb2,1460341_at
Tbc1d17,1423659_a_at
Rnf13,1451074_at
Ctdsp2,1451075_s_at
Ctdsp2 /// LOC100043719 /// LOC100046500,1423661_s_at
Flcn,1423663_at
Snx17,1455955_s_at
Pttg1ip,1420131_s_at
Eif3m,1451076_s_at
LOC100045858 /// Qdpr,1423664_at
EG665407 /// LOC100043295 /// LOC100045256 /// LOC100047935 /// LOC668936 /// Rpl5,1423665_a_at
EG665407 /// EG668032 /// LOC100043295 /// LOC100045256 /// LOC100047935 /// LOC382740 /// LOC632230 /// LOC664956 /// LOC666545 /// LOC668936 /// LOC675821 /// Rpl5,1451077_at
Mat2a,1423667_at
Zdhhc14,1423668_at
2510039O18Rik /// LOC100044671,1451078_at
Adpgk,1451079_at
Srpr,1423670_a_at
Ttc30b,1423672_at
Ldoc1l,1423673_at
Usp1,1451080_at
Atp5h,1423676_at
Fkbp9,1423677_at
Tcf25,1451081_a_at
BC017643,1423678_at
2810432L12Rik,1423679_at
Fads1,1423680_at
1300018I05Rik,1423681_at
Cdca4,1423682_a_at
Gcg,1425952_a_at
Aars,1451083_s_at
Prr13,1423686_a_at
Man2c1,1423687_a_at
Etfdh,1451084_at
Krt8,1423691_x_at
Ndufa8,1423692_at
Ela1,1423693_at
Kctd10,1423694_at
Edem2,1423695_at
Psmd6,1423696_a_at
Ncaph2,1423698_at
Rfc3,1423700_at
Coasy,1423701_at
H1f0,1423702_at
Ppan,1423703_at
Lypla3,1423704_at
AA536749,1460342_s_at
Enoph1,1423705_at
Pgd,1423706_a_at
Tmem50b,1423707_at
Grinl1a,1431390_a_at
Dlst,1423710_at
Ndufaf1,1423711_at
Qars,1423712_a_at
Abcb8,1423713_at
Asf1b,1423714_at
Atp5d,1423716_s_at
Ak3,1423717_at
LOC632073 /// U46068,1423719_at
Tmem49,1423722_at
Zwint,1423724_at
Pls3,1423725_at
Vat1,1423726_at
Cnih,1423727_at
Eif3eip,1423728_at
Rnf181,1423729_a_at
Clptm1l,1423730_at
Aldh16a1,1423731_at
Tram1,1423732_at
C030006K11Rik,1451085_at
Rac1,1423734_at
Wdr36,1423735_a_at
Ndufs3,1423737_at
Oxa1l,1451088_a_at
Aplp2,1423739_x_at
Rbm10,1423740_a_at
Arcn1,1451089_a_at
Eif2s3x /// LOC100039419,1423744_x_at
Txndc5,1451091_at
Pdk1,1423748_at
Rangap1,1423749_s_at
Ggtl3,1451094_at
Sf1,1423750_a_at
Bambi,1423753_at
Ifitm3,1423754_at
Ndufs2,1451096_at
Vasp,1451097_at
Zcchc8,1423755_at
Chmp1a,1451098_at
Tmco1,1423759_a_at
Cd44,1423760_at
5630401D24Rik,1423761_at
Mbc2,1451099_at
Adck1,1423762_at
LOC100040426 /// LOC100043527 /// LOC100044740 /// LOC100048156 /// Rps28,1451101_a_at
LOC100043527 /// LOC100048156 /// Rps28,1423763_x_at
Mrpl37,1423764_s_at
Athl1,1423765_at
Pak1ip1,1423766_at
D14Ertd500e,1451103_at
1426049_a_at,1426049_a_at
Snrp70,1451104_a_at
Dpy30,1423767_at
Unc93b1,1423768_at
Ptcd2,1423769_at
Tmc6,1423770_at
Prkcdbp,1423771_at
Vash2,1451105_at
Tut1,1451106_at
LOC100048526 /// Neurl,1460343_at
Gpbp1,1423773_at
Prc1,1423774_a_at
Tbc1d22a,1423776_s_at
Usp20,1423777_at
Rnf185,1451108_at
LOC100047393 /// Nae1,1423781_at
Mobkl1b,1423782_at
Tor2a,1423783_at
Gars,1423784_at
Egln1,1423785_at
8430410A17Rik,1423786_at
Nup133,1451111_at
BC005624,1423789_at
Dap,1451112_s_at
Cmtm6,1451114_at
D2Ertd391e,1423794_at
LOC100045887,1423796_at
Pias3,1451115_at
Aacs,1423797_at
Acat2 /// Acat3,1425195_a_at
Tom1l1,1451117_a_at
Eif1,1423798_a_at
Dars,1423800_at
2410018C17Rik,1451118_a_at
Fbln1,1451119_a_at
LOC100039220 /// Rpo1-3,1451120_at
Camkv,1423802_at
Uqcrc2,1428631_a_at
Gltscr2,1451121_a_at
Idi1,1451122_at
Ints4,1423806_at
C330016O10Rik,1451123_at
Sod1,1451124_at
Calm2,1423807_a_at
Paip2b,1451125_at
Wdr79,1423808_at
Tcf19,1423809_at
Maf1,1420046_s_at
Ppme1,1423810_at
Sf3a3,1423811_at
AW146242,1423812_s_at
Kif22,1451128_s_at
Rnf167,1430527_a_at
Ddx41,1423814_at
Calb2,1451129_at
P4hb,1437465_a_at
Stard7,1449628_s_at
Ddx56,1423815_at
Cxx1a /// Cxx1b,1423816_at
Use1,1451130_at
Arl6ip1,1451131_at
Elof1,1423820_at
LOC100046056 /// Pbxip1,1451132_at
2310033F14Rik,1460344_at
Tmem168,1423821_at
Mrto4,1423823_at
Gpr177,1423824_at
Noc4l,1423827_s_at
Gtf2b,1451135_at
Pi4k2a,1433462_a_at
Fasn,1423828_at
0910001A06Rik,1423829_at
Slc39a4,1451139_at
Prkag2,1451140_s_at
Brp44,1423833_a_at
Gga1,1423834_s_at
Zfp503,1423835_at
Mettl8,1451141_at
Exoc1,1451142_at
2400003C14Rik,1423838_s_at
1110006G06Rik,1451143_at
Btf3 /// LOC100041823 /// LOC100046341,1423839_a_at
Btf3,1449643_s_at
Ccdc56,1423840_at
Bxdc2,1423841_at
LOC100048066 /// Thumpd1,1436007_a_at
Snx10,1431055_a_at
Rnf41,1423842_a_at
Lrrc61,1423843_at
Cbs,1423844_s_at
Tmem111,1451145_s_at
EG434428 /// LOC100041240 /// LOC100042266 /// LOC100045127 /// LOC100046947 /// Tuba1b,1423846_x_at
LOC100047214 /// Pink1,1451148_at
Ncapd2,1423847_at
Mphosph6,1423848_at
Clk3,1423849_a_at
Nsun2,1423850_at
Pgm2,1451149_at
Zc3h7a,1419898_s_at
Tmem46,1423851_a_at
6330527O06Rik,1423853_at
Rasl11b,1423854_a_at
LOC100040745 /// LOC100041933 /// LOC100042067 /// LOC100042880 /// LOC100045527 /// LOC100046300 /// Rpl17,1423855_x_at
Popdc3,1423856_at
Mrpl30,1423857_at
Hmgcs2,1423858_a_at
Ptgds,1423860_at
Plekhf2,1423862_at
Abcf2,1423863_at
Nrbp1,1423864_at
Slc44a1,1423865_at
Serpina3k,1423866_at
Btg1 /// LOC100047353,1426083_a_at
2610208M17Rik,1423870_at
Tmem63a,1423871_at
Lsm1,1423873_at
Wdr33,1453554_a_at
AI450540 /// LOC100044843,1423875_at
Chaf1b,1423877_at
Gypc,1423878_at
D10Wsu52e,1420129_s_at
Saps3,1423881_at
Rfwd3,1423882_at
Acsl1,1423883_at
Cirh1a,1423884_at
Lamc1,1423885_at
Telo2,1423888_at
Zfp410,1451151_s_at
EG434402,1423889_at
Atp1b1,1451152_a_at
Cyba,1454268_a_at
Gstt3,1423891_at
Apbb1,1423893_x_at
Dalrd3,1423894_a_at
Cugbp2,1423895_a_at
Rnf187,1423896_a_at
Trip12,1423901_at
Arhgef12,1451159_at
Pvr,1423903_at
Emr1,1451161_a_at
Hsbp1,1451162_at
Tmem176a,1423909_at
Centg3 /// LOC100047113,1423910_at
LOC100046393 /// LOC545704 /// LOC666386 /// Ppp2r5a,1423911_at
Tinf2,1451163_at
Aspscr1,1423912_at
Mrps18b,1451164_a_at
Hectd3,1423913_at
Lmbr1l,1451165_at
Arsa,1460346_at
C630004H02Rik /// LOC100043986,1423914_at
Olfml2b,1423915_at
Ccdc101 /// LOC100047712,1451166_a_at
Arhgdia,1451168_a_at
LOC100048413 /// Mlf2,1423916_s_at
Cttn,1423917_a_at
Rhbdd1,1423918_at
Nomo1,1451170_s_at
BC023882,1423919_at
2310008H04Rik,1451171_at
Ncaph,1423920_at
Ints3,1423921_at
Tspan14,1423924_s_at
Tprgl,1451172_at
Dhx16,1423925_at
Slc39a13,1423926_at
Lrrc49,1451173_at
Lrrc33,1451174_at
Slc35b2,1423927_at
Ubac2,1423929_at
Spcs3,1451175_at
Anapc4,1423931_s_at
Cugbp1,1427413_a_at
Dnajb4,1451177_at
1600029D21Rik,1423934_at
Mrpl53,1451178_at
Krt14,1423935_x_at
Kctd5,1423936_at
Llgl2 /// LOC100047332,1423938_at
Med27,1432462_a_at
Yif1a,1423940_at
Camk2g /// LOC100045547,1423941_at
5430432M24Rik,1453768_a_at
LOC100047743 /// Tmem121,1451181_at
Hpx,1423944_at
Pdlim2,1423946_at
1110008P14Rik,1459890_s_at
Bag2,1423948_at
Ube2z,1423949_at
Kcnab3,1423950_at
Tm2d3,1423951_at
Ankrd54,1451182_s_at
Myo19,1451183_at
Cdkal1,1423953_at
EG668131 /// EG668559 /// Hnrpa3 /// LOC100045099 /// LOC545592 /// LOC621710 /// LOC630401,1451184_at
C3,1423954_at
Sf3b5,1451185_at
Lass2,1423955_a_at
Isg20l1,1423957_at
Ttc33,1423958_a_at
0610037P05Rik,1451187_at
Ropn1l,1423959_at
Mboat5,1423960_at
LOC100045629,1423961_at
Cpsf3l,1423964_at
Cd99l2,1423966_at
Palm,1423967_at
Ugt3a2,1423968_at
Nup37,1423969_at
Zswim1,1451189_at
Thoc3,1423970_at
Etfa,1423972_at
Numa1,1423975_s_at
4930453N24Rik,1423976_at
4930453N24Rik /// EG667795 /// LOC635455,1423977_at
Sbk1,1423978_at
Slc25a29,1423979_a_at
Fusip1,1423982_at
Crabp2,1451191_at
Ttc4,1451193_x_at
Aldob,1451194_at
Gng5 /// LOC100048410,1423985_at
Cdc26,1423987_at
Ypel5,1451196_at
Rab28,1423990_at
Nol14,1423991_at
Gatad2a /// LOC100047029,1451197_s_at
Atp6v1f,1423993_at
Qtrtd1,1451199_at
Kif1b,1423994_at
Prnpip1,1425265_a_at
Csde1,1423997_at
Gtf3c5,1423998_at
Abl1,1423999_at
Rps11,1424000_a_at
Rnh1,1451201_s_at
C330007P06Rik,1451202_at
Mki67ip,1424001_at
Pdcl3,1424002_at
4930444A02Rik,1424004_x_at
B230219D22Rik,1424005_at
Aarsd1,1424006_at
Gdf10,1424007_at
Rbpms2,1424008_a_at
Reg3d,1424009_at
Pscdbp,1435697_a_at
Cbara1,1451207_at
Mfap4,1424010_at
Aqp9,1424011_at
Ttc30a1,1424012_at
Rpusd1,1453253_a_at
Etf1,1451208_at
2900092E17Rik,1424014_at
LOC100046953 /// Rab6ip1,1424015_at
Lass5,1451209_at
Mad2l2,1460348_at
Hint1,1424018_at
Ppap2c,1451210_at
Nol1,1424019_at
Ccdc21,1451212_at
Arl6ip6 /// LOC674449,1424020_at
LOC674449,1424021_at
Osgin1,1424022_at
Pex11b,1451213_at
Kbtbd2,1451214_at
Atpbd3,1424023_at
Mcfd2,1424024_at
BC013529,1424025_at
5830457O10Rik,1424028_at
Tspyl4,1424029_at
Grhl1 /// LOC100043996,1424030_at
Snx11,1424031_at
Prr14,1460349_at
Hvcn1,1424032_at
Rora,1424034_at
Prpf6,1424036_at
Itpka,1424037_at
2310044H10Rik,1424038_a_at
Tmem66,1424039_at
Mtap7d1,1424040_at
C1s /// LOC100044326,1424041_s_at
Tmem5,1424042_at
Ppil4,1424043_at
Jmjd2b,1424044_at
5730437N04Rik,1424045_at
Bub1,1424046_at
Fus,1451286_s_at
Dera,1424047_at
Cyb5r1,1424048_a_at
Stard3nl,1430274_a_at
Lrrc42,1424049_at
Alox12e,1426039_a_at
Fgfr1,1424050_s_at
Col4a2,1424051_at
Thap4,1424052_at
Btbd2,1424054_at
Ncoa5,1424055_at
Usp48,1424056_at
Gdap2,1424057_at
Prrc1,1424058_at
Zfp330,1451216_at
Suv420h2,1424059_at
Neil3,1424060_at
LOC100046016 /// Manbal,1424061_at
Ube2d1,1424062_at
Abpa /// LOC100044256,1424063_at
Rab1b,1424064_at
Immp1l,1451217_a_at
Edem1,1424065_at
Dus3l,1424066_at
Icam1,1424067_at
Ormdl1,1451219_at
Wdr20a,1451220_at
Napg,1424069_at
BC018507,1424071_s_at
2010107G23Rik,1424072_at
Osbp,1460350_at
5430437P03Rik,1424073_at
Btf3l4,1451223_a_at
Scamp5,1451224_at
9430016H08Rik,1424075_at
Ptpn11,1451225_at
Gdpd1,1424076_at
Urm1,1431752_a_at
Dcps,1424080_at
Slc10a3,1451227_a_at
Tbc1d13,1424082_at
Aph1a /// LOC100039623,1424980_s_at
Ndufa4,1424085_at
Sycn,1451228_a_at
Echdc2,1425788_a_at
Oaf,1424086_at
Psmg3,1424087_at
Hdac11,1451229_at
Myg1,1424088_at
Sdcbp2,1424090_at
AI449175,1424091_at
Wbp5,1451230_a_at
Epb4.1,1424092_at
Cul2,1451231_a_at
Nek9,1424094_at
Rtcd1,1424095_at
Krt5,1424096_at
Zdhhc4,1432136_s_at
Traf2,1451233_at
Elovl7,1424098_at
BC021381,1451234_at
Nup43,1432187_at
2310016C16Rik,1424099_at
Rerg,1451236_at
Hnrnpl,1424101_at
Rbm7,1451237_s_at
Atg4b,1424102_at
Syf2,1424104_at
Pttg1,1424105_a_at
C1qtnf6,1431856_a_at
1200003C05Rik,1451238_at
Slc26a1,1451239_a_at
Kif18a,1424107_at
Acta1,1427735_a_at
Glo1,1424108_at
LOC100046344 /// Nme1,1424110_a_at
Igf2r,1424112_at
Lamb1-1,1424114_s_at
Ppp5c,1424115_at
Rnpep,1451243_at
BC056474,1424117_at
Spc25,1424118_a_at
2810452K22Rik /// LOC640972,1425830_a_at
Prkab1,1424119_at
LOC100048093 /// Rnf8,1424120_at
Commd1,1424121_at
Flvcr2,1424123_at
Ugt1a1 /// Ugt1a10 /// Ugt1a2 /// Ugt1a5 /// Ugt1a6a /// Ugt1a6b /// Ugt1a7c /// Ugt1a9,1426260_a_at
Zfp422,1451244_a_at
Mospd2,1424124_at
Lrrc3b,1451245_at
Kcnk13,1424125_at
S100a11,1460351_at
Alas1,1424126_at
Ubxd6,1454006_a_at
Eya2,1424127_at
Aurkb,1424128_x_at
Mfsd1,1451247_at
Ptrf,1424130_a_at
Col6a3,1424131_at
Hras1,1424132_at
Gpm6b,1425942_a_at
Tmem98,1424133_at
Prmt7,1451248_at
Rspry1,1424135_at
Timm50,1455456_a_at
EG665989 /// EG667598 /// LOC433064 /// LOC624822 /// Ppih,1424136_a_at
LOC629952 /// LOC666411 /// Ppih,1431505_at
EG665989 /// LOC433064 /// LOC629952 /// LOC666411 /// Ppih,1431506_s_at
Trmt1,1451249_at
Gprin1 /// LOC100046518,1424137_at
Gprin1,1451250_at
Rhbdf1,1424138_at
Bsg,1456616_a_at
Rap1a,1424139_at
Irf2bp1,1451252_at
Dcun1d5,1432271_a_at
Gale,1424140_at
Pxk,1451253_at
Hectd1,1424141_at
Ikbkap,1424142_at
Lsr,1451255_at
Cdt1,1424143_a_at
Acsl6,1451257_at
Pik3r4,1460352_s_at
Prr3,1424145_at
Psca,1451258_at
Gpr37l1,1424146_at
Rexo2,1451259_at
Aldh1b1,1451260_at
Ahsa1,1424147_at
Stap2,1451261_s_at
Nsmce2,1424149_at
Gdpd5,1424150_at
Jtv1,1424151_at
Sall4,1424152_at
Isca2,1424154_a_at
Fabp4,1424155_at
Rbl1,1424156_at
Alas2,1451675_a_at
Frmd6,1451264_at
Ehd2,1424157_at
Alg5,1424160_at
Ddx27,1424161_at
Ccdc115,1451265_at
Trim29,1424162_at
Rmnd5b,1424163_at
Mrpl50,1451266_at
Sharpin,1424165_a_at
LOC100046843 /// Msh3,1424166_at
Patz1,1429739_a_at
LOC100039683 /// LOC100045937 /// LOC100047518 /// Tax1bp3,1424169_at
Phf5a,1424170_at
2310016E02Rik,1435522_a_at
Mrpl24,1428709_a_at
Tram1l1,1451268_at
Hagh,1424171_a_at
Tmem48,1460353_at
Pdzd11,1451269_at
Shkbp1,1424174_at
Tef,1424175_at
Tmem38a,1424177_at
Plekhj1,1424179_at
Dusp18,1451270_at
C87436,1425776_a_at
Acat1,1424182_at
Acadvl,1424184_at
Ccdc80,1424186_at
D8Ertd738e /// LOC100044294,1449724_s_at
Rabgap1,1424188_at
Pigc,1424189_at
Tmem41a,1424191_a_at
1500011H22Rik,1424192_at
Pwp2,1424193_at
Rcsd1,1424194_at
Yipf1,1424196_at
Fance,1424197_s_at
Dlg5,1424198_at
Seh1l,1424200_s_at
Ncln,1424203_at
Smarca5,1424206_at
Ptger4,1424208_at
Rars2,1424209_at
Slc25a33,1424211_at
9430023L20Rik,1424212_at
Ubiad1,1424213_at
Papola,1424216_a_at
Creb3l4,1424218_a_at
Mrm1,1424219_at
Porcn,1424220_a_at
Susd4,1424221_at
Eif6,1427578_a_at
1700020C11Rik,1424223_at
Asb8,1424224_at
9030617O03Rik,1424226_at
Polr3h,1424227_at
Dyrk3,1424229_at
Exoc6 /// LOC100047539,1424231_s_at
Meox2,1424233_at
Ogdh,1451274_at
Ormdl2,1424235_at
Tbc1d10b,1424236_at
Zfp639,1424237_at
Sirt7,1424238_at
Uhrf1bp1l,1451275_at
2310066E14Rik,1424239_at
Zadh2,1451277_at
Arfip2,1424240_at
Slc30a6,1424241_at
2610205E22Rik,1451278_a_at
Bphl,1424242_at
Rwdd4a,1424243_at
Ces2 /// LOC667754,1424245_at
Erc1,1451279_at
Arhgap9,1424249_a_at
Zscan12,1451281_at
Arhgef3,1424250_a_at
Hnrpdl,1424252_at
1810073G14Rik,1424253_at
Ifitm1,1424254_at
Zc3h14,1431745_a_at
Supt5h,1424255_at
Yipf3,1451284_at
Cdk7,1451741_a_at
Polr2d,1424258_at
Tmem112,1424259_at
Slc12a1,1424260_at
Zfp672,1424261_at
2810003C17Rik,1451287_s_at
Med6,1424264_at
Npl,1424265_at
AU018778,1424266_s_at
1810043G02Rik,1424267_at
1200011M11Rik,1427737_a_at
Smox,1424268_at
EG433297 /// EG667952 /// LOC100043172 /// Myl6,1424269_a_at
Stat3,1426587_a_at
Cyp2c70,1424273_at
Map1lc3a,1451290_at
Obfc2b,1451291_at
Zfp212,1451292_at
Uso1,1424274_at
LOC100046003 /// Trim41,1424275_s_at
Snx16,1424276_at
LOC100044098 /// LOC100048005 /// Uchl5ip,1424277_at
Rrp9,1451293_at
Bud13,1460355_at
Snrpe,1451294_s_at
Chd4,1451295_a_at
Fga,1424279_at
LOC100048654 /// Pabpc4,1451296_x_at
Mospd1,1424280_at
Ubap2,1424281_at
Gulo,1451297_at
Pet112l,1424282_at
Jtb,1424283_at
Pomt1,1424284_at
Plekhh3,1451298_at
3110002H16Rik,1456716_s_at
Arl6ip4 /// LOC100048046,1424285_s_at
Prkx,1451299_at
LOC100048637 /// Tmod2,1451301_at
Mepce,1424288_at
Osgin2,1424289_at
Nup93,1424291_at
1110012L19Rik,1451302_at
BC002230,1451303_at
Depdc1a,1424292_at
Tmem55a,1424293_s_at
Tmem143,1451304_at
Ppp4r1,1424294_at
Dppa3,1424295_at
Gclc,1424296_at
Zfp282,1424297_at
Oma1,1424299_at
Esam1,1460356_at
Cby1,1451305_at
Gemin6,1424300_at
Zfp219,1424301_at
Lilrb3 /// LOC100044531,1424302_at
Cdca7l,1451306_at
Depdc7,1424303_at
Tpcn2,1424304_at
Mrpl14,1451307_at
Igj,1424305_at
Dcpp1 /// Dcpp2 /// Dcpp3 /// LOC100046800 /// LOC100046808,1459725_s_at
Dcpp3,1447456_x_at
Elovl4,1424306_at
Arhgap1,1451309_at
Slc24a3,1424308_at
0710008K08Rik,1424311_at
Adipor1,1424312_at
Ndufs7,1424313_a_at
Prpf3,1424314_at
Slc25a19,1424316_at
1110067D22Rik,1424318_at
Oraov1,1424319_at
Traf7,1424320_a_at
Gabpb1,1436232_a_at
Tmem101,1451315_at
Picalm,1451316_a_at
Apex2,1424322_at
Ythdf2,1460357_at
Noc2l,1424323_at
Esco1,1424324_at
Lemd2,1424326_at
LOC676654 /// Lyn,1451318_a_at
3200002M19Rik,1424327_at
Prrg2,1424329_a_at
Senp1,1451319_at
Rab40c,1424331_at
Rg9mtd1,1424333_at
3110043J09Rik,1451320_at
Rbm43,1451321_a_at
Tspan17,1455642_a_at
Cmbl,1451322_at
Ppcdc,1424335_at
Map4k1,1439323_a_at
Snx15,1424337_at
Slc6a13,1424338_at
Zfp7,1451323_at
Oasl1,1424339_at
Lrrc48,1424340_at
Fyttd1,1424342_at
Eif1a,1424343_a_at
Ppp6c,1424346_at
1110007A13Rik,1424348_at
Abhd14b,1451326_at
Tmed1,1451327_a_at
Lpgat1,1424350_s_at
Wfdc2,1424351_at
Cyp4a12a,1424352_at
Lrpprc,1424353_at
Pcnxl3,1451328_at
Nudt22,1460358_s_at
Tmem140,1424354_at
Ppp1r1b,1451331_at
Metrnl,1424356_a_at
Tmem45b,1424357_at
Ube2e2,1424358_at
Zfp521,1451332_at
Acrbp,1451333_a_at
Oplah,1424359_at
1810009O10Rik,1451334_at
Ppapdc3,1424362_at
Mycbpap,1424363_at
1110020P15Rik,1424364_a_at
Plac8,1451335_at
1810037I17Rik,1424365_at
Lgals4,1451336_at
Dolk,1424366_at
Homer2,1424367_a_at
Ubqln1,1424368_s_at
Psmf1,1424371_at
Mrpl32,1424372_at
Armcx3,1424373_at
Armcx3 /// LOC100044266,1460359_at
Gimap4,1424375_s_at
Cdc42ep1,1424376_at
BC003885,1424377_at
Ldlrap1,1424378_at
Car11,1424379_at
Vps37b,1424380_at
Sf4,1424381_at
Rcn3,1424382_at
Tmem51,1424383_at
5830417I10Rik,1424385_at
Bzw2 /// LOC100038980 /// LOC100039204 /// LOC100039345 /// LOC100039404 /// LOC100040108 /// LOC100040136 /// LOC100040646 /// LOC100040656 /// LOC100040790 /// LOC100040936 /// LOC100041175 /// LOC100041238 /// LOC100041416 /// LOC100042151 /// LOC100042191 /// LOC100042341 /// LOC100042551 /// LOC100042748 /// LOC100042787 /// LOC100043165 /// LOC100043186 /// LOC100043211 /// LOC100043258 /// LOC100043316 /// LOC100043874 /// LOC100044588 /// LOC100045139 /// LOC100045156 /// LOC100047346 /// LOC100048186 /// LOC434166 /// LOC671950,1424608_a_at
Reep2,1424386_at
Prl8a8,1424387_at
Cluap1,1424388_at
2010004A03Rik,1431920_a_at
Nrd1,1424391_at
Adhfe1,1424393_s_at
Selm,1424394_at
Asrgl1,1424395_at
Dhx36,1424397_at
Uck1,1424399_at
Aldh1l1 /// LOC100047937,1424400_a_at
LOC100047937,1424401_at
Rufy3,1424402_at
0610040J01Rik,1424404_at
Mbip,1424405_at
Bcl2l13,1424406_at
Cbx6,1424407_s_at
Suox,1451339_at
Lims2,1424408_at
Arid5a,1451340_at
Cldn23,1424409_at
Egr2,1427682_a_at
Ttc8,1424410_at
Tmem189,1451341_s_at
Ogfrl1,1424412_at
Spon1,1451342_at
Nkiras2,1424416_at
Vps36,1451343_at
Slc25a38,1424418_at
Lrrc14,1424419_at
Ccpg1,1424420_at
Tmem119,1451344_at
Flad1,1424421_at
Flad1 /// Lenep,1424423_at
Slc39a1,1424424_at
Mtap,1451346_at
Tada1l,1424427_at
Ccdc95,1451347_at
Mterfd2,1424430_at
Galnact2,1424431_at
Ubtd1,1424432_at
Msrb2,1424433_at
BC024814,1424434_at
Gart,1424436_at
Efcab7,1451349_at
Abcg4,1424437_s_at
1810065E05Rik,1424439_at
Mrps6,1424440_at
Slc27a4,1424441_at
Pja2,1424442_a_at
Mta3,1451352_s_at
Hdgfrp3 /// Tm6sf1,1424443_at
Tm6sf1,1451353_at
Tm4sf5,1424445_at
Armc7,1424446_at
1700030K09Rik,1424447_at
Trim6,1424448_at
Foxred1,1451354_at
Asah3l,1451355_at
Frs3,1424449_at
Gprc5c /// LOC100044349,1424450_at
Mpnd,1451357_at
Acaa1b,1424451_at
Sltm,1424452_at
Tmem87a,1424454_at
Gprasp1,1424455_at
Pvrl2,1424456_at
Apbb3,1424457_at
Jmjd2c,1424458_at
Lpcat1,1424460_s_at
Dctn2,1424461_at
Ergic2,1453796_a_at
2210010L05Rik,1424463_at
Rabac1,1427773_a_at
Ccdc58,1424465_at
Ipo9,1424466_at
Pnpla7,1451361_a_at
Phldb1,1424468_s_at
Cpsf4,1424469_a_at
Rapgef3,1424470_a_at
Rab7l1,1451362_at
Polr2h,1424473_at
Camkk2,1424474_a_at
Polr3gl,1451364_at
Rbm19,1451365_at
Tmem184a,1424477_at
Bbs2,1424478_at
Cst8,1424479_at
Akt2,1424480_s_at
Armcx5,1424481_s_at
Arhgef7,1424482_at
Cops6,1451367_at
5033414D02Rik,1460361_at
Angptl3,1424485_at
Txnrd1,1424486_a_at
LOC100048145 /// Ppa2,1424488_a_at
Alg1,1451368_at
RP23-195K8.6,1451370_at
Trit1,1424489_a_at
Mrap,1451371_at
Zfp428,1424490_at
LOC100039661 /// Ugt3a1,1451373_at
5133401N09Rik,1424496_at
1110032O16Rik,1424497_at
Ehf,1451375_at
5730596K20Rik,1424499_s_at
Aaas,1451377_a_at
Utp6,1424500_at
Oit1,1424502_at
Rab22a,1451379_at
Zfyve19,1451380_at
Rmnd1,1424505_at
1810020D17Rik,1451381_at
Zfp768,1424506_at
Chac1,1451382_at
Rin1,1424507_at
Chuk,1451383_a_at
Ttc5,1424508_at
Jmjd5,1451384_at
Cd177,1424509_at
Nudt6,1424510_at
Aurka,1424511_at
Txndc9,1424512_a_at
2310056P07Rik,1451385_at
Blvrb,1451386_at
LOC100045963 /// Rnf126,1424514_at
Cuta,1451387_s_at
B230354K17Rik,1424516_at
Atp11b,1451388_a_at
Ccdc12 /// LOC667210,1419802_at
Ccdc12,1419803_s_at
2310016F22Rik /// BC020489,1424518_at
Mtg1,1424519_at
Dph4,1430718_s_at
2010305A19Rik,1424520_at
Zfand2b,1424521_at
Heatr1,1424522_at
2700050L05Rik,1451391_at
Elmo1,1424523_at
2810022L02Rik,1425913_a_at
1200002N14Rik,1424524_at
LOC100047355 /// Rbed1,1451392_at
Grp,1424525_at
Tgds,1424526_a_at
Pex26,1451393_at
Ppp2r2d,1420033_s_at
Dpp6,1451394_at
Cgref1,1424529_s_at
Tmco4,1431810_a_at
Sec14l2,1424530_at
Ccdc92,1451395_at
Gtf2h3,1454092_a_at
Tcea3,1424531_a_at
Pomt2,1451396_at
Cd300d,1428018_a_at
Ylpm1,1424532_at
Ccdc137,1424533_a_at
Mmd2,1424534_at
Tctn3,1424535_at
Cbr4 /// LOC100046395,1451398_at
Oas1e,1424536_at
DN-84L11.4 /// Gmcl1l /// LOC100040448 /// LOC100040458 /// LOC100040482 /// LOC100040533 /// LOC100040698 /// LOC100040722 /// LOC100040732 /// LOC100040781 /// LOC100042159 /// LOC100042168 /// LOC100042275 /// LOC100044046 /// LOC434724 /// OTTMUSG00000016405 /// OTTMUSG00000016406 /// OTTMUSG00000016407 /// OTTMUSG00000016411 /// OTTMUSG00000016420 /// OTTMUSG00000016437 /// OTTMUSG00000016453 /// RP23-123D20.3,1424537_at
Ubl4,1424538_at
Pnkd,1451399_at
Hipk1 /// LOC100046825,1424540_at
